u'establishment'	15
u'restaurant'	8
u'stadium'	5
u'museum'	4
u'amusement_park'	4
u'car_repair'	2
u'bar'	2
u'store'	2
u'night_club'	2
u'school'	2
u'health'	1
u'home_goods_store'	1
u'pharmacy'	1
u'food'	1
u'hospital'	1
u'painter'	1
u'hardware_store'	1
u'shoe_store'	1
u'aquarium'	1
u'movie_theater'	1
u'laundry'	1
