51.4596634830586	-0.147356526255876	0.341151385927505	938
51.495508879069	0.00473804394757046	0.422043010752688	1488
51.5569371283937	-0.280226045080367	0.447401774397972	789
51.5437783159617	-0.0227350741713002	0.44756446991404	1745
51.5223787025361	-0.08051742714211	0.477064220183486	763
51.5081489669656	-0.0600514397578701	0.480214621059691	1491
51.5195192222437	-0.102877300407509	0.485491071428571	896
51.5208066782863	-0.0723314101318267	0.49476688867745	1051
51.4781019125961	-0.0713193205079216	0.495882891125343	1093
51.5241022348413	-0.0935852130555556	0.496503496503497	1001
51.4618904171145	-0.137718525644386	0.497329773030708	1498
51.5187652751039	-0.132588837626113	0.498511904761905	672
51.5423184798305	-0.124915957447119	0.498694516971279	1532
51.5191836683383	-0.0772753211957163	0.499099099099099	555
51.5335479661108	-0.0594976181324853	0.50259067357513	965
51.542473535904	-0.0761735020556579	0.508045977011494	870
51.5256700128106	-0.0856684458414097	0.50993091537133	2316
51.5238570248439	-0.0787152728269302	0.510791366906475	973
51.5168012112903	-0.203215525576037	0.512359550561798	445
51.5543550739356	-0.275596944234706	0.512396694214876	484
51.5242218885756	-0.0745609968712612	0.514367816091954	1044
51.46628868475	-0.175489072357143	0.515570934256055	578
51.4616570493439	-0.144322259734122	0.516030534351145	655
51.4979315816952	-0.0991386265058644	0.517308629936616	2051
51.5371676212553	-0.0613453556539598	0.517520215633423	742
51.5263506339669	-0.108456859070299	0.517857142857143	1232
51.5141259538009	-0.131909540293975	0.518518518518518	432
51.5153185626653	-0.132712222586585	0.520958083832335	501
51.5117428794561	-0.122599731310507	0.522765598650928	1186
51.51139099912	-0.13237566444	0.524714828897338	526
51.50255942928	0.00421177507402221	0.525198938992042	1131
51.5379016422436	-0.0576158001877813	0.525325615050651	1382
51.4940812464873	-0.224976234193904	0.526375496313103	1763
51.5201347086859	-0.100835092649573	0.528700906344411	662
51.5158269125704	-0.150818158689409	0.529411764705882	612
51.5497201175513	-0.0753356887294683	0.530512611879577	1229
51.5188818588628	-0.197396104618404	0.530575539568345	556
51.4175165054422	-0.207054768639456	0.531847133757962	314
51.5259522282283	-0.0833652394936385	0.531887755102041	1568
